hora,comuna,region,avg_emision_ref,stddev_emision_ref,avg_emision_comb,stddev_emision_comb,avg_emision_comuna,stddev_emision_comuna,avg_emision_rebote,stddev_emision_rebote,avg_concentracion_ref,stddev_concentracion_ref,avg_concentracion_comb,stddev_concentracion_comb,avg_concentracion_comuna,stddev_concentracion_comuna,avg_concentracion_rebote,stddev_concentracion_rebote
0,Carahue,Región de La Araucanía,0.15469814136736762,0.002797576828613604,0.05919492872244661,0.0010675579770026411,0.13945643110278186,0.0025185658970255658,0.08004560101433889,0.0014440756676580284,18.600486973270804,4.480913573023209,15.17199330784192,3.6084029114076066,23.642011703001824,6.75857359181165,18.150458607803774,4.582791892469717
0,Cartagena,Región de Valparaíso,0.0038068004888859547,6.962062040065819e-05,0.0022015325888534473,4.022883172799911e-05,0.0022015325888534473,4.022883172799911e-05,0.0022015325888534473,4.022883172799911e-05,8.659993617749606,2.0018101319143553,7.721957863338006,1.6813878075237663,8.153782166874475,1.7281443647375345,7.8097365350834025,1.6967484550305327
0,Casablanca,Región de Valparaíso,0.010862904579213701,0.00020289681593988387,0.006896495433536584,0.00012706594810736046,0.006896495433536584,0.00012706594810736046,0.006896495433536584,0.00012706594810736046,7.6700387875718326,1.614311776636039,7.646794563379379,1.6595521756360512,8.01962218905053,1.6852395605378863,7.726083562022064,1.669069184120623
0,Castro,Región de Los Lagos,0.16309010343660404,0.00294796712484703,0.020615401222143136,0.0003716650640765067,0.10408971795376754,0.0018798176856936518,0.07543772213656041,0.001361487855378091,31.839635039598512,8.689190786309892,13.756059623268936,4.13527431420857,23.33351938965993,5.345906855334392,20.26469810192401,4.506481575408034
0,Catemu,Región de Valparaíso,0.011668760785112515,0.0002110532169257187,0.00031825451243559024,6.082927221060087e-06,0.00031825451243559024,6.082927221060087e-06,0.00031825451243559024,6.082927221060087e-06,8.97125430686991,1.6841839345680671,2.9533825677205883,0.9181215472525097,3.080157578106999,0.9236427128093582,2.9806056258752367,0.9226406285043535
0,Cauquenes,Región del Maule,0.051570904163164594,0.0009215408886067114,0.027555666442068735,0.0004972410688617257,0.057227519179416236,0.0010338353072685406,0.029964525766959158,0.0005407470467707235,13.142375328106164,3.4200040788851434,11.074262913677602,3.10053495394221,14.91928774202854,4.150094521849363,11.519327902952307,3.191758595825165
0,Cañete,Región del Bío-Bío,0.09205691643662083,0.0016604005041839498,0.02036069821382902,0.0003674845614397683,0.03669614324406811,0.0006628504726742732,0.022968334899149474,0.0004145716602773671,13.8839899665334,3.0504246776556534,11.281275411468563,2.8299452605267086,14.004366533510613,2.985633346644048,12.055962179234534,2.7797204372281543
0,Cerrillos,Región Metropolitana de Santiago,0.005628945659193901,0.00011241382819401468,0.0017085859122493508,3.145088348987505e-05,0.0017085859122493508,3.145088348987505e-05,0.0017085859122493508,3.145088348987505e-05,62.2633417248726,23.844462211822453,43.21893794139227,14.338090595222827,43.30166447559992,14.3689235705132,43.246692009766896,14.335682654571272
0,Cerro Navia,Región Metropolitana de Santiago,0.005732027567017829,0.00011625641451637829,0.0027108757416496095,4.98967082587428e-05,0.0027108757416496095,4.98967082587428e-05,0.0027108757416496095,4.98967082587428e-05,56.46804219086965,23.862398714731597,48.870177078247075,17.648184400299908,48.95072631835937,17.675730337384504,48.89703635639615,17.645437069440256
0,Chaitén,Región de Los Lagos,0.026387456073559284,0.00048690349371153407,0.0012803826143305726,2.3338550494742932e-05,0.005630465209487435,0.00010192860850024627,0.004299333951159214,7.783954497968779e-05,9.012360103260335,3.3003892113467246,7.58023199947477,3.127389194978143,8.06922519666019,3.241548859489012,8.029708783698457,3.12798267096363
0,Chanco,Región del Maule,0.010633451811117179,0.00019234607287430517,0.004274862151825639,7.709597058495332e-05,0.01029869938530937,0.00018602732943948447,0.004853690830089177,8.754872007877425e-05,10.703382493074123,2.8174269335330795,8.968870092492836,2.5449386481285146,11.43103775187945,2.868683328991887,9.33909632267096,2.5614951805043193
0,Chiguayante,Región del Bío-Bío,0.04020477922780432,0.000732773152127519,0.013930997064775833,0.00025165087829801344,0.014961233758108507,0.00027027831877922404,0.013931627541984624,0.00025165310566671736,63.73534107384858,26.978919790250814,27.3517036806654,8.911475433675502,30.538252236556122,9.649222612477514,27.68822596271833,8.932642393873177
0,Chile Chico,Región de Aysén del Gral.Ibañez del Campo,0.07989424737589869,0.0014399767727626307,0.001236301266948673,2.233466730603778e-05,0.005273670161039941,9.530412572688845e-05,0.0041038856954941525,7.412821038592558e-05,6.874508394582502,2.3509041129913544,6.276743814214566,2.315380989049327,6.394252729948455,2.3957775851318295,6.505093593449283,2.254206390831817
0,Chillán,Región de Ñuble,0.39986735822154457,0.0072123821934474254,0.10609683764835612,0.0019149334151510212,0.11676750163641614,0.002107872539909556,0.10611787675182807,0.001915241292119293,84.16198100932843,34.373281448764985,39.848326353264106,12.71392070045897,44.62025793579317,14.10048761335536,40.076943896310304,12.736503573480475
0,Chillán Viejo,Región de Ñuble,0.10239693760626066,0.0018466327789287936,0.08985820930767369,0.0016218498197748319,0.09647416368603164,0.0017414716858039567,0.08986306330117656,0.001621875704326015,63.590682417885574,28.235478042403614,44.03038920523629,14.061704798253189,49.110137956041505,15.610703259630053,44.27312610363834,14.083990008556794
0,Chimbarongo,Región del Libertador Bernardo O'Higgins,0.03447813192359224,0.0006281894089986096,0.013176345119133152,0.00023814971170363122,0.018119991776453254,0.00032752484666864095,0.014123198382208383,0.0002552604923894863,11.418173732884073,2.8627268662301137,6.773635372826052,1.4372610690966154,8.264634078438393,1.7240192488131967,7.062862547424931,1.484456611855762
0,Cholchol,Región de La Araucanía,0.04302695916130042,0.0007880758791473854,0.032252378758313494,0.0005817942279715541,0.051405661976876425,0.0009279698061259938,0.04383825456442979,0.0007910090930541243,32.67434973781759,13.284210166497347,19.567752996791494,5.9882554914732715,30.052080676519513,9.859937791343189,24.790074300477,8.198732444890306
0,Chonchi,Región de Los Lagos,0.11291008201263432,0.0020539838378571375,0.03346285153422693,0.0006032918902345601,0.1689536383584371,0.0030512454151286434,0.12244745658544877,0.002209916838201844,18.509596244510146,4.292149510617473,12.830734843453627,4.243663808695592,17.888983273388664,3.9621487953228542,16.32143518357508,3.8918889089984026
0,Chépica,Región del Libertador Bernardo O'Higgins,0.009978946357660235,0.0001837640830030898,0.01007450267425656,0.00018202907241671108,0.015741360847828748,0.00028447800344819383,0.010974603471590114,0.00019829143546963072,11.910170024583737,2.8116440094402604,7.274428389113811,1.595211021863327,9.608977517245544,2.053452639661022,7.6554699889404905,1.6597683845605258
0,Cisnes,Región de Aysén del Gral.Ibañez del Campo,0.08832404872958227,0.00160412305443631,0.021693688316580795,0.00039081136997884755,0.09278367433692616,0.0016757147291372163,0.07235368328280678,0.0013058710629604777,9.7665685692951,3.203069683663493,8.814937274499892,3.081832559237475,9.398734763095021,3.110117673288079,9.3387453217152,2.990114822849429
0,Cobquecura,Región de Ñuble,0.028057841907616912,0.0005021527599156653,0.01780165550664431,0.00032130114184705756,0.026943486927147313,0.0004866251908641113,0.01793212860389261,0.00032364700609291186,15.187069203745986,3.7433079105008678,13.009675022918318,3.482730161002629,15.996157856727086,4.247992941590734,13.316527162036964,3.5058174218163844
