hora,comuna,region,concentracion_ref,concentracion_comuna,concentracion_comb,concentracion_rebote,emision_ref,emision_comuna,emision_comb,emision_rebote
0,Chile Chico,Región de Aysén del Gral.Ibañez del Campo,6.874508394582499,6.394252729948456,6.276743814214564,6.505093593449282,0.0798942473758987,0.005273670161039937,0.001236301266948673,0.004103885695494152
0,Chillán,Región de Ñuble,84.16198100932841,44.62025793579318,39.848326353264106,40.076943896310304,0.3998673582215445,0.11676750163641617,0.1060968376483561,0.10611787675182807
0,Chillán Viejo,Región de Ñuble,63.59068241788559,49.1101379560415,44.030389205236276,44.27312610363833,0.10239693760626065,0.09647416368603162,0.08985820930767366,0.08986306330117658
0,Chimbarongo,Región del Libertador Bernardo O'Higgins,11.418173732884073,8.264634078438396,6.773635372826053,7.062862547424933,0.03447813192359223,0.01811999177645325,0.013176345119133149,0.014123198382208383
0,Cholchol,Región de La Araucanía,32.674349737817586,30.052080676519505,19.56775299679149,24.790074300477002,0.043026959161300435,0.05140566197687643,0.0322523787583135,0.0438382545644298
0,Chonchi,Región de Los Lagos,18.50959624451014,17.888983273388668,12.830734843453621,16.321435183575083,0.11291008201263436,0.16895363835843716,0.03346285153422693,0.12244745658544877
0,Chépica,Región del Libertador Bernardo O'Higgins,11.910170024583739,9.608977517245549,7.274428389113808,7.655469988940491,0.00997894635766024,0.015741360847828744,0.010074502674256558,0.010974603471590114
0,Cisnes,Región de Aysén del Gral.Ibañez del Campo,9.766568569295101,9.398734763095021,8.814937274499897,9.338745321715194,0.08832404872958227,0.09278367433692618,0.021693688316580792,0.07235368328280675
0,Cobquecura,Región de Ñuble,15.187069203745988,15.99615785672709,13.00967502291832,13.316527162036964,0.028057841907616905,0.026943486927147306,0.017801655506644302,0.017932128603892608
0,Cochamó,Región de Los Lagos,8.097908834201492,7.174709205665206,6.630177301735839,7.174972893292091,0.012172023025202944,1.5880502313145814e-05,8.944488078075729e-06,1.3499730055484328e-05
0,Cochrane,Región de Aysén del Gral.Ibañez del Campo,7.0406743358380925,7.59970464830268,6.748631391567733,7.462790081013444,0.0866389132481964,0.07728903741103406,0.018029081465541632,0.06011956603623488
0,Codegua,Región del Libertador Bernardo O'Higgins,7.234767231664974,11.608896888064468,11.540788234028636,11.641784132139323,0.010424525231799011,0.011015214109687532,0.011015214109687532,0.011171947508972005
0,Coelemu,Región de Ñuble,29.16891717603713,26.19079345857556,21.415721286381753,21.73409821549148,0.046984058087169496,0.04039760080754438,0.030538522448610477,0.030540067763375287
0,Coihueco,Región de Ñuble,9.923720996098119,9.406357836709843,7.591675178029013,7.6686533622634725,0.11774353947170847,0.08787218262101136,0.06436458013452749,0.06441418699501812
0,Coinco,Región del Libertador Bernardo O'Higgins,15.234001739819842,10.605866015798002,10.116411377833439,10.426996033008281,0.008395732718408605,0.004207749067384674,0.004071933744073324,0.004250199421641046
0,Colbún,Región del Maule,3.6215626737595996,4.455157041738417,3.3016944099897287,3.441994430874588,0.02802576477121485,0.03779570061938276,0.01595089178944504,0.018234475877930804
0,Colina,Región Metropolitana de Santiago,12.120868681154297,13.470267323418174,13.416025919602392,13.433026410951559,0.1666244676251754,0.0891478480348029,0.0891478480348029,0.0891478480348029
0,Collipulli,Región de La Araucanía,18.335015392007506,21.51395106498471,12.351402642915613,14.66350234096088,0.12806203427043836,0.1743995458448858,0.07530012175020115,0.10008191077515013
0,Coltauco,Región del Libertador Bernardo O'Higgins,11.534539247978298,10.642003721690608,9.871295321626322,10.163612450570577,0.013619623611524979,0.007073145405254129,0.006598760796379214,0.006855374728672641
0,Combarbalá,Región de Coquimbo,1.3237576874125652,1.4729281768840878,1.433187352138321,1.4404058075334953,0.0016035522561526822,2.4125408363472893e-05,2.4125408363472893e-05,2.4125408363472893e-05
0,Concepción,Región del Bío-Bío,64.70134528152866,33.87575961542853,30.019347427830553,30.34309325348247,0.2103654042249105,0.0595283870511257,0.05388078357860559,0.053883253483211734
